"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","1999",10.2401398344449,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2000",10.3999999388235,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2001",10.5040236446137,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2002",11.5731780024429,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2003",11.5495512693543,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2004",10.930751177901,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2005",10.9544345679446,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2006",10.8999999359953,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2007",11.2326228894392,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2008",11.0327488123539,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2009",10.7597446389347,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2010",11.3841945001398,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2011",10.8646743603298,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2012",10.8209379114567,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2013",10.9992115249086,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2014",11.4408938646936,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2015",10.4410281820771,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2016",10.9603778546876,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2017",10.971338232542,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2018",10.9823095707018,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2019",10.9932918802114,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2020",11.0042851720767,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2021",11.0152894573282,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2022",11.0263047468928,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2023",11.0373310516835,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2024",11.0483683828248,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2025",11.0594167512769,
"NZL","CROPYIELD","MAIZE","TONNE_HA","A","2026",11.0704761681415,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.00009,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",135,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",120.000001511923,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",61.000000298023,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",31,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",22,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",15.000000100583,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",18,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",36,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",45.000000379008,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",64,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",74.000001166059,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",125.000001419158,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",245.000000593624,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",264,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",613.000007378939,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",889.000000476301,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",722,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",813.000002857508,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",1043.0000047638,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",1680,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",2260,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",2410,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",2663,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",3871,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",3931,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",4100,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",4364.32711397675,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",4497.35228423545,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",4636.54936230205,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",4775.16393680273,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",4913.68653627528,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",5060.45419234207,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",5205.67661190874,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",5358.87965898667,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",5513.99672563097,
"UKR","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",5673.67008202138,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1990",1.49908034864641,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1991",1.26190476183648,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1992",1.16666669210742,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1993",1.25109649115948,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1994",1.32535297720532,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1995",1.5519951631468,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1996",1.61786148228324,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1997",1.20140664953955,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1998",1.35601577902584,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","1999",1.39342403620219,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2000",1.07433155074469,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2001",1.70231023091074,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2002",1.70340050367107,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2003",1.00732177260087,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2004",1.06835871400784,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2005",1.00999677520123,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2006",1.33190661473417,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2007",1.26999999995115,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2008",0.893018595774379,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2009",1.12326916578442,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2010",1.5512946574385,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2011",1.3202554744124,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2012",1.23943661968821,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2013",1.33899999996653,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2014",1.77289476245789,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2015",1.93548387090531,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2016",1.70967745072699,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2017",1.77419999979157,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2018",1.79380724188126,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2019",1.81477326611271,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2020",1.83536499437721,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2021",1.85625563110919,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2022",1.87666712963221,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2023",1.8968794984696,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2024",1.91751661576137,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2025",1.93803102418977,
"TZA","CROPYIELD","MAIZE","TONNE_HA","A","2026",1.95869684487606,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",0.00009,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0.000093137748,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0.000094223867,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0.000095119153,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",0.000095892737,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",0.000096470941,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",0.000097649175,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",0.000099014234,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",0.000100476545,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",0.00010188483,
"SDN","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",0.000103356208,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1990",0.00009,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1991",0.00009,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1992",0.00009,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1993",1396,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1994",1990,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1995",3164,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1996",2463,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1997",2987,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1998",2344,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","1999",2832,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2000",2683.00004752961,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2001",3298.00004851479,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2002",2826.00004662869,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2003",2744.0000473979,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2004",2906,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2005",3912,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2006",4030.00004846375,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2007",3337,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2008",3776,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2009",3897.00004842058,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2010",4986,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2011",6069.00004843072,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2012",6158,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2013",6492,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2014",7235.00019507793,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2015",7151,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2016",7200,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2017",7273.34876067824,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2018",7458.43744690467,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2019",7657.79064630177,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2020",7859.93980515164,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2021",8080.01794902841,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2022",8281.89435644328,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2023",8475.35181983344,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2024",8670.21576539149,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2025",8872.11583520329,
"ETH","CROPYIELD","MAIZE","THND_TONNE","A","2026",9076.87617866765,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",0.99889012208657,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.04819722686087,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.0628698092386,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2019",1.08071730176127,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2020",1.09910198606754,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2021",1.1169025602569,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2022",1.13702370278321,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2023",1.15376167553352,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2024",1.17098033244995,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2025",1.1876797481205,
"DZA","CROPYIELD","SOYBEAN","TONNE_HA","A","2026",1.20500507512986,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1990",4,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1991",5,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1992",5,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1993",6,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1994",6,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1995",6,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1996",7,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1997",6,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1998",7,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","1999",4,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2000",41,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2001",20,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2002",30,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2003",36,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2004",54,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2005",91,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2006",126,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2007",135,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2008",163,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2009",161,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2010",79,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2011",92,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2012",80,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2013",80,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2014",80,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2015",80,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2016",80,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2017",86.805454583662,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2018",90.182646508926,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2019",91.600684926421,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2020",92.369095263859,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2021",93.313205358987,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2022",93.763131173849,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2023",93.879050983495,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2024",93.792999634352,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2025",93.814670337064,
"SAU","CROPYIELD","MAIZE","THND_TONNE","A","2026",93.796425168493,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1990",1.734200119972,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1991",1.600000023842,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1992",1.443103432655,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1993",1.334545493126,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1994",1.320754766464,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1995",1.333999991417,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1996",1.659751057625,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1997",1.333999991417,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1998",1.319669961929,
"HTI","CROPYIELD","RICE","TONNE_HA","A","1999",1.32092154026,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2000",1.667500019073,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2001",1.341816425323,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2002",1.346584916115,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2003",1.352700948715,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2004",1.346826910973,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2005",1.352027058601,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2006",1.358703732491,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2007",1.495000004768,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2008",1.346238613129,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2009",1.487700819969,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2010",1.568561673164,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2011",1.555616259575,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2012",1.789985537529,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2013",1.920460939407,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2014",0.764031171799,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2015",0.666999995708,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2016",0.641346156597,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2017",1.148346408177,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2018",1.165542053407,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2019",1.184347231674,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2020",1.202791879276,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2021",1.220442759989,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2022",1.23854032923,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2023",1.256487499973,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2024",1.274679165217,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2025",1.293085737688,
"HTI","CROPYIELD","RICE","TONNE_HA","A","2026",1.311760966262,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1990",830,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1991",869,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1992",826,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1993",829,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1994",865,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1995",736,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1996",743,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1997",814,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1998",877,
"EGY","CROPYIELD","MAIZE","THND_HA","A","1999",817,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2000",824,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2001",873,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2002",828,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2003",834,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2004",789,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2005",948,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2006",836,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2007",869,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2008",937,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2009",983,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2010",983,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2011",889,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2012",900,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2013",900,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2014",900,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2015",900,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2016",900,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2017",899.318295154256,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2018",899.964115762812,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2019",903.405827339558,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2020",905.973517975134,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2021",908.29696596247,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2022",909.37248857384,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2023",909.978356801413,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2024",910.197345478188,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2025",911.096035406797,
"EGY","CROPYIELD","MAIZE","THND_HA","A","2026",912.180231029944,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1990",30,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1991",42,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1992",45,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1993",54,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1994",80,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1995",120,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1996",102,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1997",132,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1998",156,
"IRN","CROPYIELD","MAIZE","THND_HA","A","1999",186,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2000",182,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2001",173,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2002",200,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2003",246,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2004",274,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2005",276,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2006",205,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2007",230,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2008",200,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2009",212,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2010",214,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2011",209,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2012",212,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2013",212,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2014",212,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2015",212,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2016",212,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2017",208.522559684793,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2018",205.048623615932,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2019",204.428059960652,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2020",204.727650975336,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2021",206.048468997997,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2022",207.212852310816,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2023",208.660009870827,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2024",209.962241599626,
"IRN","CROPYIELD","MAIZE","THND_HA","A","2025",211.667616251238,
